"title","date","link"
"Zelenskyy administration drastically increases military spending despite peace rhetorics","16.09.2019","https://euvsdisinfo.eu/report/zelensky-administration-drastically-increases-military-spending-despite-peace-rhetorics/"
"The West hides important evidence on MH17 disaster","16.09.2019","https://euvsdisinfo.eu/report/the-west-hides-important-evidence-on-mh17-disaster/"
"Private Saudi nationalists were likely behind the 9/11, with Israel as the chief beneficiary","16.09.2019","https://euvsdisinfo.eu/report/private-saudi-nationalists-were-likely-behind-the-9-11-with-israel-as-the-chief-benificiary/"
"The West destroyed the USSR and is currently targeting the Union State between Belarus and Russia","16.09.2019","https://euvsdisinfo.eu/report/the-west-destroyed-the-ussr-and-currently-targeting-at-the-unions-state-between-belarus-and-russia/"
"The ECHR makes all decisions based on its own anti-Russian logic of behavior","16.09.2019","https://euvsdisinfo.eu/report/the-echr-makes-all-decisions-based-on-its-own-anti-russian-logic-of-behavior/"
"Poland is to blame for being attacked by Stalin in 1939","16.09.2019","https://euvsdisinfo.eu/report/poland-is-to-blame-for-being-attacked-by-stalin-in-1939/"
"Imperialistic Poland feeds animosities between Ukrainians, Belarusians and Russians","16.09.2019","https://euvsdisinfo.eu/report/imperialistic-poland-feeds-animosities-between-russians-on-the-one-hand-ukrainians-and-belarusians-on-the-other/"
"The drone attack on Saudi oil facilities was a false flag operation, orchestrated by Saudi Arabia","16.09.2019","https://euvsdisinfo.eu/report/the-drone-attack-on-saudi-oil-facilities-was-a-false-flag-operation-orchestrated-by-saudi-arabia/"
"A vast anti-Trump alliance being forged by London financial lobby, American deep state and Silicon Valley","16.09.2019","https://euvsdisinfo.eu/report/a-vast-anti-trump-alliance-is-being-forged-between-the-london-financial-lobby-the-american-deep-state-silicon-valley-giants-supported-by-us-democrats-and-big-us-media/"
"The goal of the Crimea takeover was to save it from Donbas-like civil war","16.09.2019","https://euvsdisinfo.eu/report/the-goal-of-crimea-takeover-was-to-save-it-from-donbas-like-civil-war/"
"Archdiocese of Russian Orthodox churches in Western Europe breaks ties with Constantinople","15.09.2019","https://euvsdisinfo.eu/report/archdiocese-of-russian-orthodox-churches-in-western-europe-breaks-ties-with-constantinople/"
"The US is campaigning against Russia, backing the so-called opposition","15.09.2019","https://euvsdisinfo.eu/report/the-us-is-campaigning-against-russia-backing-the-so-called-opposition/"
"Liberals advocate cannibalism","15.09.2019","https://euvsdisinfo.eu/report/liberals-advocate-cannibalism/"
"Around 2,000 people were killed in NATO’s bombings in [former] Yugoslavia","15.09.2019","https://euvsdisinfo.eu/report/around-2000-people-were-killed-in-natos-bombings-in-former-yugoslavia/"
"The West organised the Maidan coup to make Ukraine an anti-Russian state","15.09.2019","https://euvsdisinfo.eu/report/the-west-organised-maidan-coup-to-make-ukraine-an-anti-russian-state/"
"Russia may stop the Americanisation of Ukraine","15.09.2019","https://euvsdisinfo.eu/report/russia-may-stop-americanization-of-ukraine/"
"Saying that the USSR occupied Estonia after WWII, means that Estonia was an ally of Nazi Germany","14.09.2019","https://euvsdisinfo.eu/report/saying-that-the-ussr-occupied-estonia-after-wwii-we-say-that-estonia-was-an-ally-of-nazi-germany/"
"A true flourishing of Estonian culture, science and industry took place under the Soviet rule – it does not look like an occupation","14.09.2019","https://euvsdisinfo.eu/report/a-true-flourishing-of-estonian-culture-science-and-industry-took-place-under-the-soviet-rule-it-does-not-look-like-an-occupation/"
"The West has targeted Russia with sanctions to make a regime-change in Russia possible","14.09.2019","https://euvsdisinfo.eu/report/the-west-has-targeted-russia-with-sanctions-to-make-a-regime-change-in-russia-possible/"
"Western media distort election results to paint false pictures of “loser Putin” and “hero Navalny”","14.09.2019","https://euvsdisinfo.eu/report/western-media-distort-election-results-to-paint-false-pictures-of-loser-putin-and-hero-navalny/"
"Serbian media uncritically repeat false Western media reports on Russia","14.09.2019","https://euvsdisinfo.eu/report/serbian-media-uncritically-repeat-false-western-media-reports-on-russia/"
"Crimea reunited with Russia after a democratic referendum","13.09.2019","https://euvsdisinfo.eu/report/crimea-reunited-with-russia-after-a-democratic-referendum/"
"Crimea became part of Russia after the referendum, which took place after a coup","13.09.2019","https://euvsdisinfo.eu/report/crimea-became-part-of-russia-after-the-referendum-which-took-place-after-the-coup/"
"Crimea became part of Russia by the will of its inhabitants","13.09.2019","https://euvsdisinfo.eu/report/crimea-became-part-of-russia-by-the-will-of-its-inhabitants/"
"Finland opposed anti-Russian sanctions","13.09.2019","https://euvsdisinfo.eu/report/finland-opposed-anti-russian-sanctions/"
"The main goal of the US is to continue a conflict on Russian borders","13.09.2019","https://euvsdisinfo.eu/report/the-main-goal-of-the-us-is-to-continue-a-conflict-on-russian-borders/"
"Sanctions against Russia are geared to create a Russian Maidan","13.09.2019","https://euvsdisinfo.eu/report/sanctions-against-russia-are-geared-to-create-a-russian-maidan/"
"Serbia's neighbours are drawn in the NATO despite the citizens' will","13.09.2019","https://euvsdisinfo.eu/report/serbian-neighbours-are-drawn-in-the-nato-despite-the-citizens-will/"
"Ukraine organised the Maidan protests to get rid of the Russian speaking part of the country","13.09.2019","https://euvsdisinfo.eu/report/ukraine-organised-the-maidan-protests-to-get-rid-of-the-russian-speaking-part-of-the-country/"
"Donbas integration with Russia is in full compliance with Minsk agreements","13.09.2019","https://euvsdisinfo.eu/report/donbas-integration-with-russia-is-in-full-compliance-with-minsk-agreements/"
"In 2014 there was a coup d’état in Ukraine","13.09.2019","https://euvsdisinfo.eu/report/in-2014-there-was-a-coup-detat-in-ukraine/"
"One of the main reasons why Maidan was conceived: to have a NATO base in Crimea","13.09.2019","https://euvsdisinfo.eu/report/one-of-the-main-reasons-why-maidan-was-conceived-to-have-a-nato-base-in-crimea/"
"Kharkiv, Odesa, Mykolaiv, Zaporizhzhia are willing to be part of Russia","13.09.2019","https://euvsdisinfo.eu/report/kharkiv-odesa-mykolaiv-zaporizhzhia-are-willing-to-be-part-of-russia/"
"Remainers lie that Brexit referendum was ""advisory"" to sabotage people's democratic choice","13.09.2019","https://euvsdisinfo.eu/report/remainers-lie-that-brexit-referendum-was-advisory-to-sabotage-peoples-democratic-choice/"
"There is proof of a formation of a pact against Serbia","13.09.2019","https://euvsdisinfo.eu/report/there-is-proof-of-a-formation-of-a-pact-against-serbia/"
"All of Europe is saying that the sanctions are useless","13.09.2019","https://euvsdisinfo.eu/report/all-of-europe-is-saying-that-the-sanctions-are-useless/"
"ECJ decided to limit Gazprom access to the OPAL pipeline made in the interest of the USA","13.09.2019","https://euvsdisinfo.eu/report/ecj-decided-to-limit-the-gazprom-access-to-opal-pipeline-in-the-interest-of-the-usa/"
"Europe creates obstacles for full cooperation with Russia","13.09.2019","https://euvsdisinfo.eu/report/europe-creates-obstacles-for-cooperation-with-russia-russia-is-not-allowed-into-the-europe/"
"Removal of the monument to Marshall Konev is a violation of the Czech-Russian agreement of 1993","13.09.2019","https://euvsdisinfo.eu/report/removal-of-the-monument-to-marshall-konev-is-a-violation-of-czech-russian-agreement-of-1993/"
"The Konev monument: A small clique of junior officials have created this international row","13.09.2019","https://euvsdisinfo.eu/report/the-konev-monument-a-small-clique-of-junior-officials-have-created-this-international-row/"
"EU wants to create its own army to defend against the US","13.09.2019","https://euvsdisinfo.eu/report/eu-wants-to-create-its-own-army-to-defend-against-the-us/"
"All throughout the post-war period the Soviet Union kept the world from complete disaster and complete wildness","12.09.2019","https://euvsdisinfo.eu/report/pending-check-all-the-post-war-time-the-soviet-union-kept-the-world-from-complete-disaster-and-complete-wildness/"
"Rasmussen suggested Georgia join NATO without Abkhazia and South Ossetia","12.09.2019","https://euvsdisinfo.eu/report/rasmussen-suggested-georgia-to-join-nato-without-abkhazia-and-south-ossetia/"
"The German chancellor is forming a new anti-Russian coalition","12.09.2019","https://euvsdisinfo.eu/report/german-chancellor-is-forming-new-anti-russian-coalition-in-europe/"
"Baltic states organize provocations against their Russian-speaking population","12.09.2019","https://euvsdisinfo.eu/report/the-baltic-states-intentionally-support-the-myth-about-the-russian-threat/"
"In March 2014 Crimea became part of Russia as a result of a referendum","12.09.2019","https://euvsdisinfo.eu/report/in-march-2014-crimea-became-part-of-russia-as-a-result-of-a-referendum/"
"NATO exercises are part of ""anaconda ring"" strategy to encircle Russia","12.09.2019","https://euvsdisinfo.eu/report/nato-exercises-are-part-of-anaconda-ring-strategy-to-encircle-russia/"
"2014 coup in Kyiv led to Crimea referendum and civil war in East Ukraine","12.09.2019","https://euvsdisinfo.eu/report/2014-kyiv-coup-led-to-crimea-referendum-civil-war-in-east-ukraine/"
"The shift of all blame for WWII outbreak at the Ribbentrop-Molotov Pact the best example of manipulation of history","12.09.2019","https://euvsdisinfo.eu/report/the-shift-of-all-blame-for-wwii-outbreak-at-the-ribbentrop-molotov-pact-is-the-best-example-of-manipulation-of-history/"
"International terrorism is the result of a liberal world order","11.09.2019","https://euvsdisinfo.eu/report/international-terrorism-is-the-result-of-a-liberal-world-order/"
"Russophobia is an integral part of the UK foreign policy","11.09.2019","https://euvsdisinfo.eu/report/russophobia-is-an-integral-part-of-the-uk-foreign-policy/"
"9/11: The WTC7 building was blown up professionally","11.09.2019","https://euvsdisinfo.eu/report/9-11-the-wtc7-building-was-blown-up-professionally/"
"The Ecumenical Patriarchate of Constantinople is a tool for the neoliberal globalists","11.09.2019","https://euvsdisinfo.eu/report/the-ecumenical-patriarchate-of-constantinople-is-a-tool-for-the-neoliberal-globalists/"
"The Luciferian Zionist Rothschild crime family controls the Western mainstream media","11.09.2019","https://euvsdisinfo.eu/report/the-lucifierian-zionist-rotschild-crime-family-controls-the-western-mainstream-media/"
"The Holocaust was instigated by the evil Rothschilds for creating their own nation state","11.09.2019","https://euvsdisinfo.eu/report/the-holocaust-was-a-human-sacrifice-performed-by-the-evil-rotschilds-to-steal-palestine-for-creating-their-own-nation-state/"
"European political elites are forced to stupidly obey Americans","11.09.2019","https://euvsdisinfo.eu/report/european-political-elites-are-forced-to-stupidly-obey-americans/"
"The task of the JIT is not to conduct an objective investigation, but to blame Russia for the tragedy","10.09.2019","https://euvsdisinfo.eu/report/pending-check-the-task-of-the-jit-is-not-to-conduct-an-objective-investigation-but-to-blame-russia-for-the-tragedy/"
"US is behind Hong Kong protests","10.09.2019","https://euvsdisinfo.eu/report/us-is-behind-hong-kong-protests/"
"Ukraine had nothing to do with the prisoner exchange, it was organised by the West and Russia","10.09.2019","https://euvsdisinfo.eu/report/ukraine-has-nothing-to-do-with-the-prisoner-exchange-it-was-organised-by-the-west-and-russia/"
"The ""Green New Deal"" is a fraud pushed by a lobby whose goal has been to dismantle the sovereign nation state","10.09.2019","https://euvsdisinfo.eu/report/the-green-new-deal-is-a-fraud-pushed-by-a-lobby-whose-goal-has-been-to-dismantle-the-sovereign-nation-state/"
"The USA supported an unconstitutional coup d'etat in Ukraine in February 2014","10.09.2019","https://euvsdisinfo.eu/report/the-usa-supported-an-unconstitutional-coup-detat-in-ukraine-in-february-2014/"
"Robert Mueller failed to find anything that would incriminate the US president","10.09.2019","https://euvsdisinfo.eu/report/robert-muller-during-a-two-year-investigation-failed-to-find-anything-that-would-incriminate-the-us-president/"
"The US is developing a secret biological weapon in Georgia","10.09.2019","https://euvsdisinfo.eu/report/us-is-developing-secret-biological-weapon-in-georgia/"
"Goal of the US global “Anaconda” strategy is to limit the living space of geopolitical opponents","10.09.2019","https://euvsdisinfo.eu/report/goal-of-the-us-global-anaconda-strategy-is-to-to-limit-the-living-space-of-geopolitical-opponents/"
"Bloody proposal of a Swedish professor: eat human flesh","10.09.2019","https://euvsdisinfo.eu/report/bloody-proposal-of-a-swedesh-professor-eat-human-flesh/"
"The association agreement between Ukraine and EU proposed by Brussels was a deception","10.09.2019","https://euvsdisinfo.eu/report/the-association-agreement-between-ukraine-and-eu-proposed-by-brussels-was-a-deception-that-concealed-the-obama-administrations-plans-to-separate-kyiv-from-moscow-block-russias-access-to-the-black/"
"Baltic states and Poland will throw a wrench into the process of normalising relations with Russia","10.09.2019","https://euvsdisinfo.eu/report/baltic-states-and-poland-will-throw-a-wrench-into-the-process-of-normalising-relations-with-russia/"
"The USSR signed the Ribbentrop-Molotov Pact with Nazi Germany due to Poland's aggressive foreign policy","09.09.2019","https://euvsdisinfo.eu/report/ussr-signed-ribbentrop-molotov-pact-nazi-germany-poland-aggressive-foreign-policy/"
"There is a civil war in Ukraine","09.09.2019","https://euvsdisinfo.eu/report/there-is-a-civil-war-in-ukraine-8/"
"Russian election technology is a proof of a well functioning democracy","09.09.2019","https://euvsdisinfo.eu/report/moscows-election-is-a-proof-of-well-working-democracy/"
"In 1941 Hitler's Germany together with the EU attacked the Soviet Union","09.09.2019","https://euvsdisinfo.eu/report/in-1941-hitlers-germany-together-with-the-eu-attacked-the-soviet-union/"
"Poland posed a military threat to the USSR in 1938-1939","09.09.2019","https://euvsdisinfo.eu/report/poland-posed-a-military-threat-to-the-ussr-in-1938-1939/"
"The EU and US dream about waging a war against Russia from Belarusian territory","09.09.2019","https://euvsdisinfo.eu/report/the-eu-and-us-dream-about-waging-a-war-against-russia-from-belarusian-territory/"
"Ukrainian ships aggressively violated the Russian borders in 2018","09.09.2019","https://euvsdisinfo.eu/report/ukrainian-ships-aggressively-violated-the-russian-borders-in-2018/"
"Italy, Spain, Portugal, and possibly even France are in line to exit the EU","09.09.2019","https://euvsdisinfo.eu/report/italy-spain-portugal-and-possibly-even-france-are-in-line-to-exit-the-eu/"
"Gas prices are too high in Ukraine, it is necessary to conclude a contract with Gazprom","09.09.2019","https://euvsdisinfo.eu/report/gas-prices-are-too-high-in-ukraine-it-is-necessary-to-conclude-a-contract-with-gazprom/"
"Ukraine could face new Chernobyl disaster due to a nuclear graveyard","09.09.2019","https://euvsdisinfo.eu/report/second-chernobyl-accident-will-happen-soon-in-ukraine/"
"The aim of coup d’état in Georgia was to make Georgia a criminal, client state of the US","09.09.2019","https://euvsdisinfo.eu/report/the-aim-of-coup-detat-in-georgia-was-to-make-georgia-another-kosovo/"
"France took hostiles measures against Russia while Skripal, MH17 and Syria cases are not clear","09.09.2019","https://euvsdisinfo.eu/report/france-took-hostiles-measures-against-russia-while-skripals-mh17-and-syrias-cases-are-not-clear/"
"The Netherlands indirectly admitted its own complicity in MH17 tragedy","08.09.2019","https://euvsdisinfo.eu/report/the-netherlands-indirectly-admitted-own-complicity-in-mh17-tragedy/"
"There is no evidence of Russian presence in Ukraine","08.09.2019","https://euvsdisinfo.eu/report/there-is-no-evidence-of-russian-presence-in-ukraine/"
"JIT ignored evidence supplied by Russia in MH17 probe","08.09.2019","https://euvsdisinfo.eu/report/jit-ignored-evidence-supplied-by-russia-in-mh17-probe/"
"Americans established a new type of colonialism which is called NATO","08.09.2019","https://euvsdisinfo.eu/report/americans-established-a-new-type-of-colonialism-which-is-called-nato/"
"Ukraine fell under Western control after a coup d'état in 2014","07.09.2019","https://euvsdisinfo.eu/report/ukraine-fell-under-western-control-after-a-coup-detat-in-2014/"
"A British spy admits to killing Princess Diana on the instructions of Prince Philip","07.09.2019","https://euvsdisinfo.eu/report/a-british-spy-admits-killing-princess-diana/"
"George Soros is behind political vandalism in Mexico City","07.09.2019","https://euvsdisinfo.eu/report/george-soros-behind-political-vandalism-mexico-city/"
"Volodymyr Tsemakh was released because he ceased to be of interest to international investigators and Ukraine","06.09.2019","https://euvsdisinfo.eu/report/volodymyr-tsemakh-was-released-because-he-ceased-to-be-of-interest-to-international-investigators-and-ukraine/"
"Ukraine is an anti-Russian project","06.09.2019","https://euvsdisinfo.eu/report/ukraine-is-an-anti-russian-project/"
"NATO invents a ""Russian threat"" to expand its presence near Russia","06.09.2019","https://euvsdisinfo.eu/report/nato-invents-a-russian-threat-to-expand-its-presence-near-russia/"
"NATO, led by the US, is closing in on Russia's borders, pushing the infrastructure forward","06.09.2019","https://euvsdisinfo.eu/report/nato-led-by-the-us-is-closing-in-on-russias-borders-pushing-the-infrastructure-forward/"
"For more than 20 years, Ukrainian youth have been taught to hate Russia","06.09.2019","https://euvsdisinfo.eu/report/for-more-than-20-years-ukrainian-youth-have-been-taught-to-hate-russia/"
"The Americans seek a full scale war in Ukraine","06.09.2019","https://euvsdisinfo.eu/report/the-americans-seek-a-full-scale-war-in-ukraine/"
"Climate activists and complicit media manipulate scientific data to impose green dictatorship","06.09.2019","https://euvsdisinfo.eu/report/climate-activists-and-complicit-media-manipulate-scientific-data-to-impose-green-dictatorship/"
"Russia is not and will never be implicated in cybercrimes","06.09.2019","https://euvsdisinfo.eu/report/russia-is-not-and-will-never-be-implicated-in-cybercrimes-the-russian-federation-has-repeatedly-rejected-accusations-of-interference-in-the-electoral-process-of-other-countries-including-the-preside/"
"The US administration is attempting to militarise space in violation of the 1967 Outer Space Treaty","06.09.2019","https://euvsdisinfo.eu/report/the-us-administration-is-attempting-to-militarise-space-in-violation-of-the-1967-outer-space-treaty/"
"Prisoner swap between Russia and Ukraine confirms that there is a civil war in Ukraine","06.09.2019","https://euvsdisinfo.eu/report/prisoner-swap-between-russia-and-ukraine-legally-confirms-theres-a-civil-war-in-ukraine/"
"Americans have created IS and trying to clear the evidence","06.09.2019","https://euvsdisinfo.eu/report/americans-have-created-is-and-trying-to-clear-the-evidence/"
"Europeans have realised that sanctions against Russia are totally ineffective","06.09.2019","https://euvsdisinfo.eu/report/europeans-realised-that-sanctions-against-russia-are-totally-ineffective/"
"Local Gauleiter wants to remove the statue of Marshall Konev, the liberator of Prague","06.09.2019","https://euvsdisinfo.eu/report/local-gauleiter-wants-to-remove-the-statue-of-marshall-konev-the-liberator-of-prague/"
"The Soviet Union was forced to sign the Molotov-Ribbentrop Pact","05.09.2019","https://euvsdisinfo.eu/report/soviet-union-was-forced-to-sign-the-molotov-ribbentrop-pact-2/"
"JIT conclusions on the downing of MH17 are not objective","05.09.2019","https://euvsdisinfo.eu/report/jit-conclusions-on-the-downing-of-mh17-are-not-objective/"
"Trump, Pompeo, Belarusian independent media, Duda, all mentally ill","05.09.2019","https://euvsdisinfo.eu/report/trump-pompeo-belarusian-independent-media-duda-all-mentally-ill/"
"It is Ukraine that slows down the peace process","05.09.2019","https://euvsdisinfo.eu/report/ukraine-does-not-comply-with-the-minsk-agreements/"
"Ukraine is responsible for the war in Donbas","05.09.2019","https://euvsdisinfo.eu/report/ukraine-is-responsible-for-the-war-in-donbas/"
"WWII commemorations in Poland: Non-invitation of Russia is NATO information campaign","05.09.2019","https://euvsdisinfo.eu/report/wwii-commemoration-in-poland-non-invitation-of-russia-is-nato-information-campaign/"
"The international team that is investigating the MH17 accident has presented only provisional results","05.09.2019","https://euvsdisinfo.eu/report/the-international-team-that-is-investigating-the-mh17-accident-has-presented-only-provisional-results/"
"Kyiv unleashed the war in Donbas","05.09.2019","https://euvsdisinfo.eu/report/kyiv-unleashed-the-war-in-donbas/"
"Western media ignore key role of neo-Nazis in Maidan and war in Eastern Ukraine","05.09.2019","https://euvsdisinfo.eu/report/western-media-ignore-key-role-of-neo-nazis-in-kyiv-coup-civil-war-in-donbas/"
"Inquiry into Russia's involvement in the MH17 case is unfounded","05.09.2019","https://euvsdisinfo.eu/report/inquiry-into-russias-involvement-in-the-mh17-case-is-unfounded/"
"The US admits they want to involve in Romania's internal affairs","05.09.2019","https://euvsdisinfo.eu/report/us-recognize-that-they-want-to-get-involved-in-romanias-internal-affairs/"
"NATO enlargement is the main problem in relations between Russia and Europe","05.09.2019","https://euvsdisinfo.eu/report/nato-enlargement-is-the-main-problem-in-relations-between-russia-and-europe/"
"Brexit is the greatest US victory in the EU's history","05.09.2019","https://euvsdisinfo.eu/report/brexit-is-the-greatest-us-victory-in-the-eu-history/"
"Violations by the Ukrainian army in the Donbas are secret and nobody investigates them","04.09.2019","https://euvsdisinfo.eu/report/violations-by-the-ukrainian-army-in-the-donbas-is-secret-information-and-nobody-investigates-them/"
"The US intends to ""discipline the EU"" from the position of a senior partner","04.09.2019","https://euvsdisinfo.eu/report/the-us-intends-to-discipline-the-eu-from-the-position-of-a-senior-partner/"
"Ukraine's political goal is war with Russia","04.09.2019","https://euvsdisinfo.eu/report/ukraines-political-goal-is-war-with-russia/"
"The U.S. would like to resell Russian gas to Europe","04.09.2019","https://euvsdisinfo.eu/report/the-u-s-would-like-to-resell-russian-gas-to-europe/"
"Popper and Soros launched the term ""conspiracy theory” to discredit those who speak the truth","04.09.2019","https://euvsdisinfo.eu/report/popper-and-soros-launched-the-term-conspiracy-theory-to-discredit-those-who-speak-the-truth/"
"Britain's narrative on the Skripal affair is not credible","04.09.2019","https://euvsdisinfo.eu/report/britains-narrative-on-the-skripal-affair-is-not-credible/"
"The British are not happy with the outcome of WW2, because they planned to profit from Russian territories","04.09.2019","https://euvsdisinfo.eu/report/british-are-not-happy-with-an-outcome-of-ww2-because-it-was-planned-to-profit-from-russian-territories/"
"Ukraine is not an independent state","04.09.2019","https://euvsdisinfo.eu/report/ukraine-is-not-an-independent-state/"
"In both world wars Britain's goal was to eliminate historical Russia","04.09.2019","https://euvsdisinfo.eu/report/in-both-world-wars-britains-goal-was-to-eliminate-historical-russia/"
"The Baltic countries are hostages of NATO ambitions","03.09.2019","https://euvsdisinfo.eu/report/baltic-countries-become-a-hostage-of-nato-ambitions/"
"Western leaders refused to attend the anniversary of WWII in Poland because Putin was not invited","03.09.2019","https://euvsdisinfo.eu/report/western-leaders-refused-to-attend-the-anniversary-of-wwii-in-poland-because-putin-was-not-invited/"
"The US are colonising Poland, aggression now comes from Washington","03.09.2019","https://euvsdisinfo.eu/report/the-us-are-colonising-poland-aggression-now-comes-from-washington/"
"The West has a genetic fear of Russia's strengthening and thereby provokes one conflict after another","03.09.2019","https://euvsdisinfo.eu/report/the-west-has-a-genetic-fear-of-strengthening-russia-and-thereby-provoke-one-conflict-after-another/"
"There are only two countries at the G7 which are against the return of Russia","02.09.2019","https://euvsdisinfo.eu/report/there-are-only-two-countries-from-g7-which-are-against-the-return-of-russia/"
"Cultural genocide and the loss of 1300 primary schools awaits Ukraine","02.09.2019","https://euvsdisinfo.eu/report/pending-check-cultural-genocide-and-the-loss-of-1300-primary-schools-awaits-ukraine/"
"German media and NATO portray Russia as an enemy","02.09.2019","https://euvsdisinfo.eu/report/german-media-and-nato-portrait-russia-as-an-enemy/"
"USSR refused reparations in favour of the Polish People's Republic","02.09.2019","https://euvsdisinfo.eu/report/ussr-refused-reparations-in-favor-of-the-polish-peoples-republic/"
"US accused Russia of trying to meddle in the 2016 presidential elections without providing any evidence","02.09.2019","https://euvsdisinfo.eu/report/us-accused-russia-of-trying-to-meddle-in-the-2016-without-providing-any-evidence/"
"The West is trying to keep refugees outside of Syria in order to influence their vote","02.09.2019","https://euvsdisinfo.eu/report/west-trying-to-keep-refugees-outside-syria-influence-their-vote/"
"The West develops the 'old enemy image' of Russia","01.09.2019","https://euvsdisinfo.eu/report/the-west-develops-the-old-enemy-image-of-russia/"
"The Moldovan Government is a ""puppet"" of George Soros","01.09.2019","https://euvsdisinfo.eu/report/the-moldovan-government-does-not-serve-the-interests-of-the-country-but-is-a-puppet-of-george-soros/"
"Poland is the organizer of WWII and its main culprit","01.09.2019","https://euvsdisinfo.eu/report/poland-is-the-organizer-of-wwii-as-well-as-the-main-culprit/"
"Poles killed more than 400,000 Jews during WWII","01.09.2019","https://euvsdisinfo.eu/report/poles-killed-more-than-400000-jews-during-wwii/"
"Protesters in Moscow have no other motivation than enjoying concerts and partying","01.09.2019","https://euvsdisinfo.eu/report/protesters-in-moscow-have-no-other-motivation-than-enjoying-concerts-and-partying/"
"USSR was not an aggressor in World War 2, it was forced to sign the Molotov-Ribbentrop Pact","01.09.2019","https://euvsdisinfo.eu/report/ussr-was-not-an-aggressor-in-world-war-2-it-was-forced-to-sign-the-molotov-ribbentrop-pact/"
"The Soviet Union saved Poland from ruin after WWII","01.09.2019","https://euvsdisinfo.eu/report/the-soviet-union-saved-poland-from-ruin-after-wwii/"
"US ordered the start of the World War II to defeat Britain","01.09.2019","https://euvsdisinfo.eu/report/us-ordered-start-of-the-world-war-ii-to-defeat-britain/"
"The Rothschild family ""made"" Emmanuel Macron","01.09.2019","https://euvsdisinfo.eu/report/rothschild-family-made-emmanuel-macron/"
"Poland is responsible for the unleashing of World War II","01.09.2019","https://euvsdisinfo.eu/report/poland-is-responsible-for-the-unleashing-of-world-war-ii/"
"The Molotov-Ribbentrop Pact played no role in unleashing World War II","01.09.2019","https://euvsdisinfo.eu/report/the-molotov-ribbentrop-pact-played-no-role-in-unleashing-world-war-ii/"
"US wants to completely capture European gas market","01.09.2019","https://euvsdisinfo.eu/report/us-wants-to-completely-capture-european-gas-market/"
"Poland did not invite Russia to the anniversary of the WWII outbreak because of the will of the US","01.09.2019","https://euvsdisinfo.eu/report/poland-did-not-invite-russia-to-the-wwii-outbreak-anniversary-because-of-the-will-of-the-united-states/"
"Polish authorities are trying to change the way the Poles perceive the WWII events","01.09.2019","https://euvsdisinfo.eu/report/polish-authorities-are-trying-to-change-the-way-the-poles-perceive-the-wwii-events/"
"Ukraine lost 10 million citizens after the social genocide in 2014-2019","31.08.2019","https://euvsdisinfo.eu/report/ukraine-lost-10-million-citizens-after-the-social-genocide-in-2014-2019/"
"In Beslan, no negotiations with the terrorists was possible","31.08.2019","https://euvsdisinfo.eu/report/echrs-decision-on-beslan-massacre-against-russian-state-is-inappropriate-made-amid-political-tensions-of-russia-with-europe/"
"24 crew members of Ukrainian ships violated Russian maritime borders in the Kerch Strait","30.08.2019","https://euvsdisinfo.eu/report/24-crew-members-of-ukrainian-ships-violated-russian-maritime-borders-in-the-kerch-strait/"
"US brought Poroshenko to power via armed coup","30.08.2019","https://euvsdisinfo.eu/report/us-brought-poroshenko-to-power-via-armed-coup/"
"Russo-Georgian war was between Georgia and South Ossetia","30.08.2019","https://euvsdisinfo.eu/report/russo-georgian-war-was-between-georgia-and-south-ossetia/"
"WWII anniversary: The events in Poland are an anti-Russian gathering","30.08.2019","https://euvsdisinfo.eu/report/wwii-the-events-in-poland-are-an-anti-russian-gathering/"
"Rasputin was killed by the Anglo-Zionist Empire","30.08.2019","https://euvsdisinfo.eu/report/rasputin-was-killed-by-the-anglo-zionist-empire/"
"US State Department is Gauleiter's structure over Ukraine","30.08.2019","https://euvsdisinfo.eu/report/us-state-department-is-gauleiters-structure-under-ukrainian-state-americans-occupy-a-whole-floor-at-sbu/"
"Lithuania campaigns against Belarusian NPP because it has been offended by the EU","30.08.2019","https://euvsdisinfo.eu/report/lithuanian-campaign-against-belarusian-npp-is-guided-by-offence/"
"The West is only supporting Georgia with words, not weapons","30.08.2019","https://euvsdisinfo.eu/report/the-west-is-only-supporting-georgia-with-words-not-weapons/"
"Ukrainian children learn how to make war in the Baltic States","29.08.2019","https://euvsdisinfo.eu/report/pending-check-ukrainian-children-learn-how-to-make-war-in-the-baltic-states/"
"Ukraine does not pay fees to the CIS and is in no hurry to leave the Commonwealth","29.08.2019","https://euvsdisinfo.eu/report/pending-check-ukraine-does-not-pay-fees-to-the-cis-and-is-in-no-hurry-to-leave-the-commonwealth/"
"The high school media literacy course in Moldova aims to remove all Russian information from the information space of the country","29.08.2019","https://euvsdisinfo.eu/report/the-media-literacy-course-introduced-in-moldovas-high-schools-aims-to-extract-from-the-informational-space-of-the-country-all-the-information-coming-from-russia/"
"The West will not be able to save terrorists in Syria","29.08.2019","https://euvsdisinfo.eu/report/the-west-will-not-be-able-to-able-to-save-terrorists-in-syria/"
"NATO is laying the foundations for Greater Albania by turning Montenegro into its military base","28.08.2019","https://euvsdisinfo.eu/report/nato-is-laying-foundations-for-a-greater-albania-by-turning-montenegro-into-its-military-base/"
"There was a nationalist coup d'état in February 2014 in Kyiv","28.08.2019","https://euvsdisinfo.eu/report/there-was-a-nationalist-coup-detat-of-february-2014-in-kyiv/"
